TurbineID,WindSpeed,RotorSpeed,BladeAngle,GearboxTemp,GeneratorTemp,Vibration,PowerOutput,Humidity,AmbientTemperature,TimeSinceLastMaintenance,Failure,FaultType
T42,19.8,16.4,44.0,97.0,94.0,1.1,1154.0,67.0,31.0,215,0.0,None
T35,8.9,16.4,30.0,87.0,81.0,1.05,1225.0,76.0,28.0,30,0.0,None
T38,20.4,16.1,16.0,77.0,85.0,0.88,922.0,78.0,27.0,221,0.0,None
T67,8.3,11.6,22.0,77.0,95.0,1.45,1278.0,65.0,27.0,192,1.0,Generator
T41,21.0,14.6,28.0,86.0,90.0,1.3,1889.0,71.0,19.0,39,0.0,None
T99,14.4,10.1,35.0,98.0,91.0,1.41,983.0,76.0,17.0,44,1.0,Gearbox
T50,18.7,16.3,32.0,89.0,91.0,0.81,1921.0,60.0,22.0,41,0.0,None
T86,23.3,15.8,40.0,71.0,85.0,1.48,1318.0,64.0,30.0,61,0.0,None
T72,13.2,13.2,40.0,87.0,84.0,0.67,1715.0,61.0,32.0,98,0.0,None
T79,9.7,15.2,33.0,88.0,80.0,0.56,1624.0,63.0,31.0,70,0.0,None
T45,22.3,14.9,32.0,87.0,84.0,0.82,1640.0,64.0,18.0,183,0.0,None
T71,8.2,12.5,23.0,91.0,75.0,0.7,1503.0,61.0,33.0,246,0.0,None
T19,17.6,12.9,44.0,79.0,77.0,1.02,1411.0,69.0,23.0,215,0.0,None
T17,23.5,17.6,17.0,74.0,81.0,0.85,1921.0,68.0,32.0,109,0.0,None
T65,18.5,17.6,27.0,93.0,82.0,0.67,1648.0,66.0,28.0,202,0.0,None
T93,8.9,14.7,35.0,76.0,89.0,1.34,1576.0,66.0,31.0,246,0.0,None
T77,8.0,17.2,43.0,73.0,78.0,1.01,1360.0,71.0,16.0,125,0.0,None
T56,10.0,14.5,30.0,81.0,91.0,0.61,1148.0,76.0,24.0,182,0.0,None
T93,12.8,18.5,42.0,95.0,91.0,0.58,902.0,80.0,27.0,272,0.0,None
T41,8.2,13.3,18.0,72.0,87.0,0.88,1979.0,76.0,22.0,261,0.0,None
T42,21.0,19.3,31.0,76.0,85.0,1.41,1732.0,68.0,31.0,243,0.0,None
T6,12.1,15.4,24.0,84.0,84.0,1.01,1993.0,78.0,29.0,112,0.0,None
T69,23.7,15.4,39.0,79.0,83.0,0.64,1747.0,76.0,23.0,285,0.0,None
T98,21.8,16.7,28.0,92.0,77.0,0.75,950.0,78.0,24.0,168,0.0,None
T75,23.2,13.4,29.0,90.0,88.0,0.55,1388.0,61.0,25.0,241,0.0,None
T73,10.9,17.2,17.0,95.0,87.0,1.33,1028.0,67.0,26.0,140,1.0,Gearbox
T40,16.5,13.2,28.0,76.0,75.0,1.45,1781.0,61.0,21.0,163,0.0,None
T41,11.4,14.0,17.0,89.0,79.0,0.58,1105.0,66.0,20.0,90,0.0,None
T9,10.1,16.7,24.0,93.0,84.0,0.67,1623.0,66.0,17.0,91,0.0,None
T8,17.1,13.8,19.0,72.0,93.0,0.67,1624.0,78.0,18.0,280,0.0,None
T44,21.4,12.0,25.0,71.0,95.0,1.3,1603.0,79.0,24.0,242,0.0,None
T58,6.9,18.7,22.0,87.0,90.0,1.34,1866.0,74.0,28.0,60,0.0,None
T67,10.5,19.2,24.0,88.0,90.0,0.92,1698.0,66.0,28.0,227,0.0,None
T13,9.1,16.3,19.0,82.0,83.0,1.47,1260.0,60.0,24.0,267,0.0,None
T19,21.0,18.1,28.0,71.0,86.0,0.76,1246.0,73.0,27.0,138,0.0,None
T98,23.7,19.9,30.0,82.0,80.0,1.03,925.0,70.0,34.0,192,0.0,None
T96,6.6,16.1,40.0,89.0,90.0,1.5,1899.0,64.0,35.0,42,0.0,None
T49,12.6,19.1,31.0,91.0,76.0,1.33,1014.0,64.0,32.0,196,1.0,Gearbox
T80,23.3,13.6,22.0,85.0,83.0,0.99,1427.0,71.0,33.0,264,0.0,None
T100,11.9,17.0,37.0,86.0,92.0,0.61,1459.0,63.0,18.0,160,0.0,None
T82,19.3,10.6,24.0,90.0,95.0,1.4,1393.0,71.0,21.0,143,1.0,Generator
T78,7.0,17.9,38.0,83.0,89.0,1.04,1532.0,78.0,34.0,174,0.0,None
T30,13.9,18.3,27.0,78.0,79.0,0.81,1702.0,76.0,18.0,87,0.0,None
T66,15.1,14.0,30.0,77.0,86.0,0.95,1116.0,79.0,32.0,120,0.0,None
T77,20.2,16.4,30.0,93.0,86.0,0.81,981.0,65.0,24.0,97,0.0,None
T91,10.8,18.6,44.0,85.0,94.0,1.05,1843.0,79.0,34.0,296,0.0,None
T59,10.3,18.8,20.0,89.0,92.0,0.77,1444.0,70.0,29.0,192,0.0,None
T53,11.1,11.1,43.0,84.0,76.0,0.95,1040.0,73.0,22.0,185,0.0,None
T52,16.1,18.3,32.0,95.0,79.0,0.93,1639.0,66.0,17.0,111,0.0,None
T81,22.5,12.7,45.0,85.0,92.0,1.12,1145.0,80.0,20.0,244,1.0,Blades
T31,21.6,17.3,32.0,100.0,94.0,0.51,990.0,69.0,29.0,45,0.0,None
T15,6.2,13.3,35.0,77.0,81.0,1.1,1211.0,64.0,21.0,116,0.0,None
T20,22.6,10.6,37.0,74.0,89.0,1.09,1227.0,71.0,34.0,172,0.0,None
T5,6.9,12.1,40.0,81.0,81.0,0.89,1855.0,65.0,26.0,143,0.0,None
T7,13.3,14.1,29.0,98.0,76.0,0.75,1238.0,69.0,25.0,38,0.0,None
T18,20.3,17.4,35.0,96.0,92.0,1.34,1758.0,64.0,31.0,190,1.0,Gearbox
T56,6.6,11.0,33.0,77.0,90.0,0.84,1535.0,68.0,31.0,252,0.0,None
T75,5.8,18.1,27.0,88.0,76.0,0.81,1004.0,62.0,29.0,168,0.0,None
T96,11.6,20.0,40.0,88.0,78.0,0.96,1072.0,66.0,34.0,117,0.0,None
T91,19.6,17.9,21.0,79.0,95.0,0.78,988.0,65.0,27.0,107,0.0,None
T90,15.4,14.7,20.0,77.0,88.0,1.33,1342.0,79.0,33.0,225,0.0,None
T45,13.3,15.7,37.0,82.0,91.0,1.06,1967.0,72.0,24.0,209,0.0,None
T28,21.3,10.1,34.0,94.0,83.0,1.25,1099.0,61.0,30.0,148,0.0,None
T50,20.3,12.1,25.0,76.0,85.0,1.25,1276.0,78.0,20.0,253,0.0,None
T2,20.7,19.0,34.0,83.0,87.0,1.29,1802.0,73.0,32.0,240,0.0,None
T84,14.2,10.2,38.0,84.0,91.0,1.37,1863.0,67.0,22.0,285,1.0,Generator
T68,5.4,19.0,22.0,98.0,82.0,1.42,1709.0,67.0,30.0,155,1.0,Gearbox
T77,8.4,11.1,32.0,79.0,88.0,0.88,1414.0,61.0,21.0,79,0.0,None
T24,19.8,11.3,40.0,71.0,91.0,0.94,1614.0,79.0,34.0,79,0.0,None
T48,20.1,11.8,27.0,91.0,91.0,0.55,1395.0,77.0,19.0,219,0.0,None
T45,24.4,18.0,32.0,93.0,85.0,1.43,1833.0,61.0,26.0,82,1.0,Gearbox
T93,8.8,14.8,17.0,91.0,84.0,1.09,1351.0,74.0,23.0,42,0.0,None
T58,7.5,11.5,40.0,91.0,77.0,1.21,1800.0,69.0,26.0,214,0.0,None
T36,7.8,16.9,39.0,84.0,85.0,0.94,1544.0,76.0,20.0,288,0.0,None
T2,8.7,19.4,29.0,71.0,89.0,0.97,1473.0,72.0,25.0,172,0.0,None
T18,15.6,15.7,19.0,92.0,93.0,1.04,1622.0,68.0,18.0,251,0.0,None
T49,24.5,11.0,35.0,98.0,78.0,1.3,1221.0,69.0,20.0,232,0.0,None
T8,16.8,10.5,32.0,75.0,94.0,1.11,1331.0,73.0,28.0,135,0.0,None
T58,15.5,18.0,43.0,72.0,80.0,1.31,1786.0,73.0,24.0,185,0.0,None
T15,18.5,16.3,23.0,78.0,79.0,0.72,1322.0,71.0,25.0,68,0.0,None
T17,6.5,19.2,16.0,95.0,77.0,0.71,1619.0,78.0,34.0,270,0.0,None
T23,21.3,15.5,23.0,73.0,95.0,0.71,1630.0,76.0,19.0,213,0.0,None
T66,17.9,10.6,28.0,91.0,86.0,0.5,1857.0,62.0,26.0,153,0.0,None
T70,8.4,14.0,20.0,72.0,80.0,0.68,1388.0,77.0,26.0,187,0.0,None
T93,17.6,16.6,44.0,71.0,81.0,0.62,1893.0,64.0,24.0,211,0.0,None
T27,16.9,13.8,22.0,97.0,94.0,0.95,1992.0,79.0,32.0,223,0.0,None
T37,6.3,20.0,35.0,93.0,93.0,0.63,1086.0,76.0,26.0,107,0.0,None
T49,10.3,14.1,29.0,88.0,82.0,0.92,1687.0,78.0,31.0,283,0.0,None
T64,12.8,15.5,32.0,75.0,76.0,1.5,1668.0,74.0,32.0,276,0.0,None
T34,9.9,12.3,43.0,78.0,92.0,1.0,1402.0,73.0,16.0,126,0.0,None
T18,9.9,11.5,31.0,71.0,93.0,1.42,1234.0,65.0,34.0,97,1.0,Generator
T64,16.5,16.5,24.0,89.0,92.0,1.2,930.0,73.0,30.0,133,0.0,None
T74,14.4,15.9,22.0,91.0,93.0,1.39,1600.0,68.0,25.0,65,1.0,Gearbox
T44,18.3,10.0,42.0,80.0,87.0,1.13,1247.0,63.0,31.0,71,0.0,None
T17,24.1,12.8,45.0,80.0,92.0,1.31,1507.0,67.0,20.0,139,1.0,Generator
T59,18.2,16.4,23.0,89.0,94.0,0.8,1034.0,73.0,31.0,190,0.0,None
T13,16.6,18.1,37.0,98.0,93.0,0.87,949.0,78.0,26.0,296,0.0,None
T52,22.0,13.1,30.0,82.0,87.0,1.46,1783.0,69.0,24.0,247,0.0,None
T60,17.6,16.5,36.0,85.0,90.0,0.77,1035.0,66.0,26.0,97,0.0,None
T42,8.3,12.7,44.0,91.0,89.0,0.92,1051.0,63.0,29.0,63,0.0,None
T91,11.3,16.9,23.0,80.0,91.0,1.15,1528.0,68.0,21.0,67,0.0,None
T64,19.7,17.0,37.0,96.0,80.0,0.89,1704.0,66.0,17.0,140,0.0,None
T66,19.8,11.3,28.0,95.0,75.0,0.52,909.0,69.0,33.0,155,0.0,None
T34,24.7,16.7,35.0,90.0,85.0,1.29,1386.0,62.0,34.0,187,0.0,None
T95,17.5,13.3,27.0,86.0,90.0,0.84,1594.0,75.0,27.0,44,0.0,None
T87,23.0,11.7,36.0,100.0,78.0,0.73,1712.0,60.0,25.0,257,0.0,None
T71,6.1,15.0,25.0,91.0,86.0,1.01,1943.0,74.0,16.0,56,0.0,None
T64,16.3,14.5,30.0,89.0,81.0,0.51,918.0,66.0,23.0,193,0.0,None
T33,23.4,17.7,36.0,96.0,92.0,1.36,1888.0,67.0,22.0,267,1.0,Gearbox
T12,10.7,10.8,16.0,87.0,77.0,0.76,1963.0,63.0,23.0,215,0.0,None
T76,8.1,17.9,25.0,77.0,92.0,1.42,1852.0,79.0,29.0,54,1.0,Generator
T19,12.0,11.1,31.0,74.0,87.0,1.18,1944.0,61.0,22.0,90,0.0,None
T9,20.8,12.1,17.0,84.0,93.0,1.05,1030.0,66.0,31.0,284,0.0,None
T74,6.7,15.2,36.0,85.0,94.0,1.31,1991.0,63.0,35.0,174,1.0,Generator
T17,17.0,14.6,39.0,95.0,91.0,1.49,1742.0,70.0,26.0,90,1.0,Gearbox
T50,7.7,19.9,20.0,74.0,86.0,0.75,976.0,71.0,21.0,256,0.0,None
T39,13.7,15.9,37.0,90.0,78.0,0.86,1647.0,64.0,34.0,208,0.0,None
T41,24.3,13.3,34.0,79.0,80.0,0.98,1673.0,73.0,30.0,46,0.0,None
T10,8.9,19.0,27.0,98.0,83.0,1.04,1592.0,71.0,19.0,241,0.0,None
T12,5.7,13.1,20.0,84.0,90.0,1.05,1862.0,77.0,35.0,237,0.0,None
T79,13.5,12.7,44.0,89.0,86.0,1.05,1724.0,78.0,15.0,127,0.0,None
T95,16.6,14.9,29.0,90.0,84.0,1.33,1078.0,74.0,27.0,68,0.0,None
T15,11.0,19.1,21.0,73.0,85.0,0.9,1175.0,73.0,29.0,230,0.0,None
T28,15.8,17.1,37.0,96.0,90.0,0.51,1410.0,72.0,19.0,43,0.0,None
T4,24.1,16.8,33.0,75.0,76.0,1.38,1334.0,63.0,16.0,173,0.0,None
T36,11.2,17.3,39.0,82.0,84.0,1.16,1629.0,78.0,15.0,265,0.0,None
T65,11.2,16.6,45.0,90.0,86.0,0.69,1050.0,67.0,34.0,174,0.0,None
T98,14.7,17.6,16.0,72.0,87.0,0.53,1290.0,74.0,27.0,55,0.0,None
T47,15.3,11.9,37.0,87.0,87.0,0.82,1167.0,69.0,18.0,201,0.0,None
T81,5.0,11.8,45.0,82.0,76.0,0.62,1223.0,78.0,27.0,135,0.0,None
T39,17.3,13.6,31.0,72.0,86.0,1.4,1682.0,68.0,15.0,288,0.0,None
T38,24.9,18.5,36.0,92.0,86.0,0.78,989.0,71.0,22.0,228,0.0,None
T44,10.8,17.1,28.0,85.0,92.0,1.21,1876.0,64.0,30.0,197,0.0,None
T51,17.6,15.7,26.0,79.0,90.0,1.16,1605.0,71.0,17.0,219,0.0,None
T97,5.1,10.2,36.0,73.0,76.0,1.21,1353.0,64.0,27.0,182,0.0,None
T85,17.1,12.4,45.0,86.0,86.0,1.03,1434.0,76.0,21.0,266,0.0,None
T26,13.9,18.0,18.0,79.0,89.0,1.23,1668.0,67.0,17.0,296,0.0,None
T36,15.6,12.4,28.0,98.0,87.0,1.01,1704.0,68.0,31.0,175,0.0,None
T69,15.9,17.3,43.0,88.0,89.0,0.88,1785.0,73.0,26.0,242,0.0,None
T97,8.5,11.8,18.0,79.0,77.0,1.36,1190.0,62.0,31.0,32,0.0,None
T1,20.4,16.1,35.0,86.0,78.0,0.96,1844.0,66.0,34.0,103,0.0,None
T53,16.1,16.3,28.0,86.0,87.0,1.07,1814.0,79.0,19.0,178,0.0,None
T6,10.4,17.5,26.0,92.0,91.0,0.97,1841.0,77.0,18.0,218,0.0,None
T37,23.7,14.4,21.0,97.0,76.0,1.28,989.0,65.0,35.0,230,0.0,None
T2,5.3,16.3,20.0,99.0,84.0,1.04,1058.0,70.0,20.0,70,0.0,None
T69,19.5,14.9,30.0,92.0,95.0,0.97,1587.0,72.0,24.0,283,0.0,None
T90,12.6,19.5,26.0,86.0,90.0,0.76,1948.0,66.0,32.0,191,0.0,None
T41,15.5,15.2,30.0,77.0,84.0,1.41,1021.0,67.0,20.0,143,0.0,None
T51,10.8,12.1,21.0,82.0,77.0,1.36,1713.0,80.0,29.0,107,0.0,None
T47,11.4,16.7,26.0,85.0,82.0,0.93,1050.0,63.0,31.0,116,0.0,None
T13,5.3,15.5,45.0,74.0,78.0,1.16,1946.0,78.0,25.0,233,0.0,None
T76,19.6,18.0,26.0,78.0,93.0,1.01,1780.0,67.0,25.0,110,0.0,None
T69,19.2,11.8,27.0,100.0,89.0,0.68,1217.0,65.0,20.0,260,0.0,None
T66,18.1,12.6,16.0,93.0,92.0,0.88,952.0,65.0,28.0,277,0.0,None
T59,22.6,19.2,26.0,84.0,93.0,1.35,1380.0,66.0,19.0,216,1.0,Generator
T68,23.0,19.3,38.0,77.0,87.0,1.3,1478.0,66.0,20.0,136,0.0,None
T59,16.1,14.4,30.0,87.0,75.0,0.6,1480.0,65.0,27.0,118,0.0,None
T91,18.7,10.5,35.0,77.0,86.0,0.58,1837.0,77.0,21.0,198,0.0,None
T10,5.2,13.1,32.0,76.0,91.0,1.35,1979.0,65.0,24.0,86,1.0,Generator
T13,21.9,12.5,18.0,73.0,81.0,1.4,1375.0,77.0,34.0,297,0.0,None
T2,21.3,14.1,25.0,80.0,94.0,0.79,1080.0,79.0,27.0,91,0.0,None
T90,5.4,13.2,36.0,86.0,95.0,0.85,1315.0,66.0,30.0,42,0.0,None
T15,15.9,18.3,31.0,75.0,86.0,0.84,1683.0,71.0,29.0,219,0.0,None
T46,23.1,10.0,35.0,76.0,86.0,0.63,1542.0,69.0,34.0,96,0.0,None
T57,8.6,16.4,26.0,82.0,88.0,1.25,995.0,77.0,17.0,256,0.0,None
T10,12.1,16.6,21.0,85.0,86.0,0.87,1131.0,66.0,19.0,222,0.0,None
T22,11.6,16.6,40.0,93.0,78.0,1.34,1663.0,75.0,29.0,75,1.0,Gearbox
T89,12.1,15.2,26.0,87.0,80.0,1.38,1668.0,70.0,32.0,123,0.0,None
T79,5.8,16.1,35.0,89.0,79.0,1.41,1570.0,73.0,30.0,267,0.0,None
T77,10.6,18.1,26.0,91.0,76.0,1.32,1223.0,72.0,18.0,145,1.0,Gearbox
T8,10.9,17.8,43.0,84.0,78.0,1.29,1080.0,61.0,29.0,91,0.0,None
T21,22.3,10.3,45.0,80.0,94.0,0.95,1152.0,72.0,28.0,60,1.0,Blades
T85,12.0,10.3,34.0,94.0,86.0,0.53,1788.0,77.0,26.0,187,0.0,None
T22,13.9,18.4,33.0,95.0,78.0,0.61,1437.0,66.0,26.0,88,0.0,None
T97,12.6,15.7,40.0,75.0,89.0,1.03,1286.0,68.0,27.0,243,0.0,None
T45,7.4,19.6,30.0,99.0,85.0,0.86,1050.0,64.0,19.0,253,0.0,None
T91,24.8,14.3,41.0,98.0,79.0,1.33,1332.0,64.0,22.0,285,1.0,Gearbox
T40,21.5,11.8,27.0,96.0,94.0,1.06,1360.0,66.0,27.0,136,0.0,None
T22,15.8,14.7,16.0,83.0,79.0,0.6,1875.0,75.0,17.0,298,0.0,None
T30,14.5,14.4,43.0,95.0,77.0,0.98,1934.0,70.0,29.0,85,0.0,None
T62,18.0,15.2,37.0,89.0,79.0,1.32,1823.0,74.0,30.0,222,0.0,None
T73,11.5,18.1,30.0,76.0,93.0,1.36,1327.0,79.0,18.0,110,1.0,Generator
T45,6.0,16.6,43.0,93.0,92.0,0.67,1515.0,75.0,21.0,82,0.0,None
T35,13.1,11.9,42.0,82.0,93.0,0.6,1825.0,67.0,20.0,109,0.0,None
T82,24.7,17.3,18.0,79.0,93.0,0.89,955.0,70.0,19.0,50,0.0,None
T42,8.6,15.9,34.0,96.0,77.0,0.57,1486.0,66.0,22.0,56,0.0,None
T5,15.6,15.8,31.0,96.0,89.0,1.23,1338.0,61.0,30.0,92,0.0,None
T27,5.2,16.8,38.0,96.0,88.0,0.95,1319.0,73.0,23.0,274,0.0,None
T70,7.4,15.6,24.0,96.0,95.0,0.7,1285.0,73.0,26.0,57,0.0,None
T62,16.7,14.6,15.0,87.0,89.0,0.6,1605.0,77.0,17.0,263,0.0,None
T32,10.9,16.4,21.0,89.0,91.0,1.43,1359.0,63.0,27.0,256,1.0,Generator
T8,23.1,17.2,21.0,98.0,89.0,0.54,1254.0,78.0,35.0,250,0.0,None
T85,13.1,12.3,24.0,74.0,87.0,0.6,1523.0,76.0,30.0,150,0.0,None
T18,9.2,15.0,26.0,94.0,86.0,0.73,1310.0,62.0,25.0,199,0.0,None
T78,15.9,14.6,36.0,86.0,94.0,0.59,938.0,80.0,24.0,117,0.0,None
T15,20.9,10.4,17.0,99.0,94.0,1.14,1359.0,61.0,33.0,210,0.0,None
T26,5.4,18.3,30.0,89.0,84.0,0.72,1116.0,76.0,23.0,153,0.0,None
T53,15.1,13.8,30.0,75.0,81.0,0.98,1010.0,69.0,30.0,126,0.0,None
T44,20.5,10.7,33.0,94.0,85.0,1.36,1860.0,77.0,27.0,281,1.0,Gearbox
T32,7.1,14.6,24.0,90.0,90.0,1.32,1661.0,75.0,28.0,213,0.0,None
T28,23.1,11.6,23.0,74.0,83.0,0.65,1319.0,61.0,17.0,205,0.0,None
T39,10.3,17.0,30.0,70.0,86.0,0.59,1984.0,65.0,28.0,201,0.0,None
T32,8.4,15.7,35.0,86.0,81.0,1.16,1304.0,79.0,28.0,73,0.0,None
T77,16.8,12.7,16.0,77.0,84.0,0.71,1169.0,63.0,30.0,273,0.0,None
T79,8.5,19.5,24.0,96.0,94.0,1.28,1421.0,61.0,29.0,223,0.0,None
T18,18.6,12.9,39.0,78.0,79.0,0.93,1940.0,63.0,33.0,116,0.0,None
T70,14.8,15.5,30.0,90.0,95.0,0.65,1630.0,74.0,35.0,198,0.0,None
T11,7.2,18.0,44.0,80.0,79.0,1.47,1704.0,61.0,19.0,293,0.0,None
T32,23.2,15.1,41.0,81.0,81.0,0.56,1082.0,69.0,33.0,136,1.0,Blades
T20,18.5,19.6,25.0,75.0,77.0,0.62,944.0,62.0,21.0,72,0.0,None
T97,15.9,18.4,37.0,85.0,90.0,1.31,1491.0,74.0,20.0,83,0.0,None
T40,12.5,19.2,23.0,87.0,75.0,0.95,1263.0,65.0,19.0,35,0.0,None
T8,7.7,13.7,20.0,87.0,91.0,1.44,947.0,74.0,26.0,56,1.0,Generator
T35,19.2,15.5,41.0,96.0,87.0,0.61,1886.0,64.0,26.0,208,0.0,None
T69,21.3,18.4,26.0,90.0,90.0,0.66,928.0,68.0,32.0,104,0.0,None
T99,7.5,19.0,21.0,92.0,91.0,0.5,914.0,79.0,24.0,185,0.0,None
T78,14.9,19.4,44.0,80.0,77.0,0.72,1229.0,68.0,31.0,148,0.0,None
T21,14.7,18.8,16.0,83.0,75.0,1.16,1447.0,62.0,34.0,156,0.0,None
T24,12.0,17.3,26.0,71.0,78.0,1.22,1396.0,67.0,19.0,242,0.0,None
T17,20.8,10.2,16.0,72.0,83.0,0.93,1296.0,69.0,17.0,287,0.0,None
T18,7.0,13.1,30.0,82.0,76.0,0.76,1850.0,69.0,22.0,50,0.0,None
T98,9.1,11.3,27.0,76.0,84.0,1.22,1227.0,74.0,34.0,199,0.0,None
T12,5.0,11.5,37.0,94.0,81.0,0.67,1618.0,62.0,31.0,215,0.0,None
T16,12.5,12.9,44.0,90.0,82.0,1.27,1338.0,69.0,24.0,124,0.0,None
T4,10.8,10.7,31.0,99.0,94.0,1.29,1328.0,65.0,17.0,173,0.0,None
T89,22.3,12.4,24.0,97.0,89.0,0.94,1926.0,69.0,21.0,141,0.0,None
T34,19.9,19.6,41.0,99.0,88.0,0.69,1667.0,63.0,33.0,273,0.0,None
T92,6.7,13.1,33.0,81.0,88.0,1.13,1492.0,65.0,18.0,122,0.0,None
T46,19.8,11.6,32.0,85.0,86.0,1.35,1092.0,71.0,28.0,216,0.0,None
T75,18.5,17.2,21.0,81.0,85.0,1.03,1051.0,66.0,27.0,277,0.0,None
T77,10.6,18.3,16.0,99.0,93.0,0.96,1113.0,63.0,21.0,262,0.0,None
T31,5.3,13.1,29.0,82.0,77.0,1.48,1590.0,72.0,27.0,96,0.0,None
T25,7.3,12.8,31.0,74.0,81.0,1.04,962.0,77.0,30.0,138,0.0,None
T74,10.0,12.4,19.0,78.0,77.0,0.53,1411.0,76.0,16.0,192,0.0,None
T24,21.3,13.9,17.0,83.0,75.0,1.0,1406.0,77.0,31.0,166,0.0,None
T65,14.3,10.9,21.0,88.0,75.0,0.95,1910.0,60.0,24.0,166,0.0,None
T25,23.4,16.7,17.0,89.0,75.0,0.79,1307.0,74.0,19.0,106,0.0,None
T28,20.8,18.2,17.0,93.0,89.0,0.82,1886.0,80.0,26.0,180,0.0,None
T36,10.7,16.6,28.0,89.0,77.0,1.43,1577.0,75.0,16.0,206,0.0,None
T82,21.9,14.2,39.0,85.0,79.0,0.63,1329.0,65.0,32.0,50,0.0,None
T6,7.3,12.9,35.0,71.0,83.0,1.26,1479.0,71.0,35.0,136,0.0,None
T66,5.7,14.1,35.0,91.0,80.0,1.4,1004.0,70.0,29.0,218,1.0,Gearbox
T67,17.2,14.2,23.0,73.0,91.0,0.76,1879.0,69.0,21.0,202,0.0,None
T72,11.8,16.7,15.0,84.0,87.0,0.57,1595.0,74.0,33.0,45,0.0,None
T95,11.6,19.3,29.0,97.0,82.0,0.81,1379.0,63.0,21.0,55,0.0,None
T48,18.7,10.7,26.0,88.0,81.0,0.93,1753.0,62.0,22.0,141,0.0,None
T83,22.0,19.5,43.0,76.0,89.0,1.45,1345.0,70.0,33.0,107,1.0,Blades
T70,11.4,19.1,17.0,94.0,78.0,0.93,1407.0,79.0,27.0,74,0.0,None
T78,11.5,11.2,38.0,79.0,81.0,0.59,1364.0,61.0,23.0,224,0.0,None
T67,15.7,11.8,27.0,87.0,82.0,0.65,1996.0,67.0,24.0,236,0.0,None
T48,18.1,13.1,40.0,89.0,84.0,0.85,1747.0,70.0,29.0,97,0.0,None
T65,9.1,15.6,30.0,92.0,79.0,0.68,1922.0,60.0,28.0,61,0.0,None
T44,23.3,11.3,40.0,72.0,78.0,0.56,1318.0,66.0,22.0,165,0.0,None
T94,18.1,12.0,29.0,96.0,95.0,0.68,1439.0,62.0,17.0,60,0.0,None
T63,17.5,19.0,27.0,73.0,93.0,0.61,1121.0,74.0,23.0,251,0.0,None
T46,23.1,11.1,44.0,73.0,85.0,0.7,911.0,69.0,28.0,160,1.0,Blades
T19,23.1,14.0,26.0,84.0,90.0,1.5,1114.0,72.0,20.0,162,0.0,None
T64,7.7,17.6,39.0,81.0,88.0,0.95,1922.0,72.0,33.0,75,0.0,None
T83,7.9,18.9,17.0,72.0,77.0,1.16,1402.0,67.0,22.0,200,0.0,None
T73,20.2,13.4,17.0,75.0,85.0,0.67,1044.0,61.0,19.0,98,0.0,None
T71,24.1,11.6,28.0,83.0,79.0,1.35,1398.0,65.0,23.0,247,0.0,None
T50,18.3,17.4,33.0,95.0,87.0,0.77,1772.0,70.0,20.0,173,0.0,None
T63,13.2,17.7,33.0,74.0,76.0,1.48,1451.0,64.0,24.0,283,0.0,None
T41,18.7,19.8,16.0,73.0,78.0,1.34,1931.0,79.0,17.0,154,0.0,None
T7,9.6,11.4,36.0,94.0,91.0,1.45,1888.0,68.0,24.0,125,1.0,Gearbox
T9,25.0,17.1,19.0,85.0,92.0,1.17,1421.0,67.0,30.0,223,0.0,None
T4,13.6,14.2,44.0,81.0,93.0,1.16,991.0,62.0,21.0,137,0.0,None
T89,23.6,19.1,25.0,84.0,93.0,1.34,1675.0,66.0,35.0,158,1.0,Generator
T49,13.6,14.1,23.0,82.0,93.0,1.22,1292.0,72.0,19.0,150,0.0,None
T76,23.6,14.5,24.0,93.0,77.0,1.11,1764.0,76.0,22.0,192,0.0,None
T6,11.7,11.3,43.0,70.0,88.0,0.86,1240.0,75.0,25.0,122,0.0,None
T82,20.2,13.2,29.0,83.0,89.0,0.72,1264.0,74.0,32.0,272,0.0,None
T21,24.0,14.0,28.0,75.0,80.0,1.28,1497.0,79.0,24.0,51,0.0,None
T15,17.9,10.2,32.0,79.0,95.0,0.89,927.0,65.0,30.0,58,0.0,None
T67,18.6,14.4,43.0,73.0,81.0,0.56,1087.0,65.0,15.0,219,0.0,None
T66,7.1,13.4,24.0,83.0,86.0,0.98,1837.0,61.0,16.0,115,0.0,None
T56,14.5,18.0,20.0,89.0,92.0,1.16,1952.0,74.0,16.0,168,0.0,None
T68,22.7,11.1,33.0,90.0,81.0,0.52,1111.0,76.0,15.0,145,0.0,None
T32,9.8,17.6,30.0,94.0,87.0,1.21,1750.0,65.0,19.0,114,0.0,None
T66,20.8,17.1,17.0,94.0,89.0,0.72,1023.0,76.0,27.0,146,0.0,None
T29,18.5,12.4,31.0,88.0,88.0,0.72,1420.0,74.0,31.0,80,0.0,None
T66,9.5,10.8,32.0,81.0,83.0,1.06,1459.0,71.0,26.0,264,0.0,None
T34,10.7,18.4,36.0,72.0,94.0,0.84,1520.0,71.0,17.0,33,0.0,None
T27,13.6,12.5,45.0,71.0,87.0,0.95,1298.0,74.0,29.0,192,0.0,None
T60,7.5,11.5,28.0,73.0,79.0,1.01,1842.0,80.0,26.0,169,0.0,None
T39,23.3,13.6,30.0,100.0,91.0,1.42,1234.0,66.0,21.0,263,1.0,Gearbox
T44,19.8,14.0,17.0,94.0,88.0,0.7,1434.0,61.0,19.0,260,0.0,None
T82,12.3,13.3,40.0,82.0,77.0,0.96,1113.0,74.0,17.0,248,0.0,None
